# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-04-18 20:31:20 -04:00	(natwebsdas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11113000 SESPE C NR FILLMORE
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 11113000
#    TS_ID       Parameter Description
#    14414       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#     Rat  Rating being developed.
#
agency_cd	site_no	datetime	tz_cd	14414_00060	14414_00060_cd
USGS	11113000	2023-02-19 04:15	PST	99.0	P
USGS	11113000	2023-02-19 04:30	PST	99.0	P
USGS	11113000	2023-02-19 04:45	PST	99.0	P
USGS	11113000	2023-02-19 05:00	PST	99.0	P
USGS	11113000	2023-02-19 05:15	PST	99.0	P
USGS	11113000	2023-02-19 05:30	PST	99.0	P
USGS	11113000	2023-02-19 05:45	PST	99.0	P
USGS	11113000	2023-02-19 06:00	PST	99.0	P
USGS	11113000	2023-02-19 06:15	PST	99.0	P
USGS	11113000	2023-02-19 06:30	PST	99.0	P
USGS	11113000	2023-02-19 06:45	PST	99.0	P
USGS	11113000	2023-02-19 07:00	PST	99.0	P
USGS	11113000	2023-02-19 07:15	PST	99.0	P
USGS	11113000	2023-02-19 07:30	PST	99.0	P
USGS	11113000	2023-02-19 07:45	PST	99.0	P
USGS	11113000	2023-02-19 08:00	PST	101	P
USGS	11113000	2023-02-19 08:15	PST	99.0	P
USGS	11113000	2023-02-19 08:30	PST	101	P
USGS	11113000	2023-02-19 08:45	PST	101	P
USGS	11113000	2023-02-19 09:00	PST	101	P
USGS	11113000	2023-02-19 09:15	PST	101	P
USGS	11113000	2023-02-19 09:30	PST	101	P
USGS	11113000	2023-02-19 09:45	PST	101	P
USGS	11113000	2023-02-19 10:00	PST	101	P
USGS	11113000	2023-02-19 10:15	PST	101	P
USGS	11113000	2023-02-19 10:30	PST	101	P
USGS	11113000	2023-02-19 10:45	PST	101	P
USGS	11113000	2023-02-19 11:00	PST	101	P
USGS	11113000	2023-02-19 11:15	PST	101	P
USGS	11113000	2023-02-19 11:30	PST	101	P
USGS	11113000	2023-02-19 11:45	PST	101	P
USGS	11113000	2023-02-19 12:00	PST	101	P
USGS	11113000	2023-02-19 12:15	PST	101	P
USGS	11113000	2023-02-19 12:30	PST	101	P
USGS	11113000	2023-02-19 12:45	PST	101	P
USGS	11113000	2023-02-19 13:00	PST	101	P
USGS	11113000	2023-02-19 13:15	PST	101	P
USGS	11113000	2023-02-19 13:30	PST	101	P
USGS	11113000	2023-02-19 13:45	PST	101	P
USGS	11113000	2023-02-19 14:00	PST	101	P
USGS	11113000	2023-02-19 14:15	PST	101	P
USGS	11113000	2023-02-19 14:30	PST	99.0	P
USGS	11113000	2023-02-19 14:45	PST	101	P
USGS	11113000	2023-02-19 15:00	PST	99.0	P
USGS	11113000	2023-02-19 15:15	PST	99.0	P
USGS	11113000	2023-02-19 15:30	PST	99.0	P
USGS	11113000	2023-02-19 15:45	PST	99.0	P
USGS	11113000	2023-02-19 16:00	PST	99.0	P
USGS	11113000	2023-02-19 16:15	PST	101	P
USGS	11113000	2023-02-19 16:30	PST	99.0	P
USGS	11113000	2023-02-19 16:45	PST	99.0	P
USGS	11113000	2023-02-19 17:00	PST	99.0	P
USGS	11113000	2023-02-19 17:15	PST	99.0	P
USGS	11113000	2023-02-19 17:30	PST	99.0	P
USGS	11113000	2023-02-19 17:45	PST	99.0	P
USGS	11113000	2023-02-19 18:00	PST	99.0	P
USGS	11113000	2023-02-19 18:15	PST	99.0	P
USGS	11113000	2023-02-19 18:30	PST	99.0	P
USGS	11113000	2023-02-19 18:45	PST	99.0	P
USGS	11113000	2023-02-19 19:00	PST	99.0	P
USGS	11113000	2023-02-19 19:15	PST	99.0	P
USGS	11113000	2023-02-19 19:30	PST	99.0	P
USGS	11113000	2023-02-19 19:45	PST	99.0	P
USGS	11113000	2023-02-19 20:00	PST	99.0	P
USGS	11113000	2023-02-19 20:15	PST	99.0	P
USGS	11113000	2023-02-19 20:30	PST	99.0	P
USGS	11113000	2023-02-19 20:45	PST	99.0	P
USGS	11113000	2023-02-19 21:00	PST	99.0	P
USGS	11113000	2023-02-19 21:15	PST	99.0	P
USGS	11113000	2023-02-19 21:30	PST	97.4	P
USGS	11113000	2023-02-19 21:45	PST	97.4	P
USGS	11113000	2023-02-19 22:00	PST	97.4	P
USGS	11113000	2023-02-19 22:15	PST	97.4	P
USGS	11113000	2023-02-19 22:30	PST	97.4	P
USGS	11113000	2023-02-19 22:45	PST	97.4	P
USGS	11113000	2023-02-19 23:00	PST	97.4	P
USGS	11113000	2023-02-19 23:15	PST	97.4	P
USGS	11113000	2023-02-19 23:30	PST	97.4	P
USGS	11113000	2023-02-19 23:45	PST	97.4	P
USGS	11113000	2023-02-20 00:00	PST	97.4	P
USGS	11113000	2023-02-20 00:15	PST	97.4	P
USGS	11113000	2023-02-20 00:30	PST	97.4	P
USGS	11113000	2023-02-20 00:45	PST	97.4	P
USGS	11113000	2023-02-20 01:00	PST	97.4	P
USGS	11113000	2023-02-20 01:15	PST	97.4	P
USGS	11113000	2023-02-20 01:30	PST	97.4	P
USGS	11113000	2023-02-20 01:45	PST	97.4	P
USGS	11113000	2023-02-20 02:00	PST	97.4	P
USGS	11113000	2023-02-20 02:15	PST	97.4	P
USGS	11113000	2023-02-20 02:30	PST	97.4	P
USGS	11113000	2023-02-20 02:45	PST	97.4	P
USGS	11113000	2023-02-20 03:00	PST	97.4	P
USGS	11113000	2023-02-20 03:15	PST	97.4	P
USGS	11113000	2023-02-20 03:30	PST	97.4	P
USGS	11113000	2023-02-20 03:45	PST	97.4	P
USGS	11113000	2023-02-20 04:00	PST	97.4	P
USGS	11113000	2023-02-20 04:15	PST	97.4	P
USGS	11113000	2023-02-20 04:30	PST	97.4	P
USGS	11113000	2023-02-20 04:45	PST	97.4	P
USGS	11113000	2023-02-20 05:00	PST	97.4	P
USGS	11113000	2023-02-20 05:15	PST	97.4	P
USGS	11113000	2023-02-20 05:30	PST	97.4	P
USGS	11113000	2023-02-20 05:45	PST	97.4	P
USGS	11113000	2023-02-20 06:00	PST	97.4	P
USGS	11113000	2023-02-20 06:15	PST	97.4	P
USGS	11113000	2023-02-20 06:30	PST	97.4	P
USGS	11113000	2023-02-20 06:45	PST	97.4	P
USGS	11113000	2023-02-20 07:00	PST	97.4	P
USGS	11113000	2023-02-20 07:15	PST	97.4	P
USGS	11113000	2023-02-20 07:30	PST	97.4	P
USGS	11113000	2023-02-20 07:45	PST	97.4	P
USGS	11113000	2023-02-20 08:00	PST	97.4	P
USGS	11113000	2023-02-20 08:15	PST	97.4	P
USGS	11113000	2023-02-20 08:30	PST	97.4	P
USGS	11113000	2023-02-20 08:45	PST	97.4	P
USGS	11113000	2023-02-20 09:00	PST	97.4	P
USGS	11113000	2023-02-20 09:15	PST	97.4	P
USGS	11113000	2023-02-20 09:30	PST	97.4	P
USGS	11113000	2023-02-20 09:45	PST	99.0	P
USGS	11113000	2023-02-20 10:00	PST	97.4	P
USGS	11113000	2023-02-20 10:15	PST	97.4	P
USGS	11113000	2023-02-20 10:30	PST	97.4	P
USGS	11113000	2023-02-20 10:45	PST	99.0	P
USGS	11113000	2023-02-20 11:00	PST	97.4	P
USGS	11113000	2023-02-20 11:15	PST	97.4	P
USGS	11113000	2023-02-20 11:30	PST	99.0	P
USGS	11113000	2023-02-20 11:45	PST	99.0	P
USGS	11113000	2023-02-20 12:00	PST	99.0	P
USGS	11113000	2023-02-20 12:15	PST	99.0	P
USGS	11113000	2023-02-20 12:30	PST	97.4	P
USGS	11113000	2023-02-20 12:45	PST	97.4	P
USGS	11113000	2023-02-20 13:00	PST	97.4	P
USGS	11113000	2023-02-20 13:15	PST	97.4	P
USGS	11113000	2023-02-20 13:30	PST	97.4	P
USGS	11113000	2023-02-20 13:45	PST	97.4	P
USGS	11113000	2023-02-20 14:00	PST	97.4	P
USGS	11113000	2023-02-20 14:15	PST	97.4	P
USGS	11113000	2023-02-20 14:30	PST	97.4	P
USGS	11113000	2023-02-20 14:45	PST	99.0	P
USGS	11113000	2023-02-20 15:00	PST	97.4	P
USGS	11113000	2023-02-20 15:15	PST	97.4	P
USGS	11113000	2023-02-20 15:30	PST	97.4	P
USGS	11113000	2023-02-20 15:45	PST	97.4	P
USGS	11113000	2023-02-20 16:00	PST	97.4	P
USGS	11113000	2023-02-20 16:15	PST	97.4	P
USGS	11113000	2023-02-20 16:30	PST	97.4	P
USGS	11113000	2023-02-20 16:45	PST	97.4	P
USGS	11113000	2023-02-20 17:00	PST	97.4	P
USGS	11113000	2023-02-20 17:15	PST	97.4	P
USGS	11113000	2023-02-20 17:30	PST	97.4	P
USGS	11113000	2023-02-20 17:45	PST	97.4	P
USGS	11113000	2023-02-20 18:00	PST	97.4	P
USGS	11113000	2023-02-20 18:15	PST	97.4	P
USGS	11113000	2023-02-20 18:30	PST	97.4	P
USGS	11113000	2023-02-20 18:45	PST	97.4	P
USGS	11113000	2023-02-20 19:00	PST	95.8	P
USGS	11113000	2023-02-20 19:15	PST	95.8	P
USGS	11113000	2023-02-20 19:30	PST	95.8	P
USGS	11113000	2023-02-20 19:45	PST	95.8	P
USGS	11113000	2023-02-20 20:00	PST	95.8	P
USGS	11113000	2023-02-20 20:15	PST	95.8	P
USGS	11113000	2023-02-20 20:30	PST	95.8	P
USGS	11113000	2023-02-20 20:45	PST	95.8	P
USGS	11113000	2023-02-20 21:00	PST	95.8	P
USGS	11113000	2023-02-20 21:15	PST	95.8	P
USGS	11113000	2023-02-20 21:30	PST	95.8	P
USGS	11113000	2023-02-20 21:45	PST	95.8	P
USGS	11113000	2023-02-20 22:00	PST	95.8	P
USGS	11113000	2023-02-20 22:15	PST	95.8	P
USGS	11113000	2023-02-20 22:30	PST	95.8	P
USGS	11113000	2023-02-20 22:45	PST	95.8	P
USGS	11113000	2023-02-20 23:00	PST	95.8	P
USGS	11113000	2023-02-20 23:15	PST	95.8	P
USGS	11113000	2023-02-20 23:30	PST	95.8	P
USGS	11113000	2023-02-20 23:45	PST	95.8	P
USGS	11113000	2023-02-21 00:00	PST	95.8	P
USGS	11113000	2023-02-21 00:15	PST	95.8	P
USGS	11113000	2023-02-21 00:30	PST	95.8	P
USGS	11113000	2023-02-21 00:45	PST	95.8	P
USGS	11113000	2023-02-21 01:00	PST	95.8	P
USGS	11113000	2023-02-21 01:15	PST	95.8	P
USGS	11113000	2023-02-21 01:30	PST	95.8	P
USGS	11113000	2023-02-21 01:45	PST	95.8	P
USGS	11113000	2023-02-21 02:00	PST	95.8	P
USGS	11113000	2023-02-21 02:15	PST	95.8	P
USGS	11113000	2023-02-21 02:30	PST	95.8	P
USGS	11113000	2023-02-21 02:45	PST	95.8	P
USGS	11113000	2023-02-21 03:00	PST	95.8	P
USGS	11113000	2023-02-21 03:15	PST	95.8	P
USGS	11113000	2023-02-21 03:30	PST	95.8	P
USGS	11113000	2023-02-21 03:45	PST	95.8	P
USGS	11113000	2023-02-21 04:00	PST	95.8	P
USGS	11113000	2023-02-21 04:15	PST	95.8	P
USGS	11113000	2023-02-21 04:30	PST	95.8	P
USGS	11113000	2023-02-21 04:45	PST	95.8	P
USGS	11113000	2023-02-21 05:00	PST	95.8	P
USGS	11113000	2023-02-21 05:15	PST	95.8	P
USGS	11113000	2023-02-21 05:30	PST	95.8	P
USGS	11113000	2023-02-21 05:45	PST	95.8	P
USGS	11113000	2023-02-21 06:00	PST	95.8	P
USGS	11113000	2023-02-21 06:15	PST	95.8	P
USGS	11113000	2023-02-21 06:30	PST	95.8	P
USGS	11113000	2023-02-21 06:45	PST	95.8	P
USGS	11113000	2023-02-21 07:00	PST	95.8	P
USGS	11113000	2023-02-21 07:15	PST	95.8	P
USGS	11113000	2023-02-21 07:30	PST	95.8	P
USGS	11113000	2023-02-21 07:45	PST	95.8	P
USGS	11113000	2023-02-21 08:00	PST	95.8	P
USGS	11113000	2023-02-21 08:15	PST	95.8	P
USGS	11113000	2023-02-21 08:30	PST	95.8	P
USGS	11113000	2023-02-21 08:45	PST	95.8	P
USGS	11113000	2023-02-21 09:00	PST	95.8	P
USGS	11113000	2023-02-21 09:15	PST	95.8	P
USGS	11113000	2023-02-21 09:30	PST	95.8	P
USGS	11113000	2023-02-21 09:45	PST	95.8	P
USGS	11113000	2023-02-21 10:00	PST	95.8	P
USGS	11113000	2023-02-21 10:15	PST	95.8	P
USGS	11113000	2023-02-21 10:30	PST	95.8	P
USGS	11113000	2023-02-21 10:45	PST	95.8	P
USGS	11113000	2023-02-21 11:00	PST	95.8	P
USGS	11113000	2023-02-21 11:15	PST	95.8	P
USGS	11113000	2023-02-21 11:30	PST	95.8	P
USGS	11113000	2023-02-21 11:45	PST	95.8	P
USGS	11113000	2023-02-21 12:00	PST	95.8	P
USGS	11113000	2023-02-21 12:15	PST	95.8	P
USGS	11113000	2023-02-21 12:30	PST	95.8	P
USGS	11113000	2023-02-21 12:45	PST	95.8	P
USGS	11113000	2023-02-21 13:00	PST	95.8	P
USGS	11113000	2023-02-21 13:15	PST	95.8	P
USGS	11113000	2023-02-21 13:30	PST	95.8	P
USGS	11113000	2023-02-21 13:45	PST	95.8	P
USGS	11113000	2023-02-21 14:00	PST	95.8	P
USGS	11113000	2023-02-21 14:15	PST	95.8	P
USGS	11113000	2023-02-21 14:30	PST	95.8	P
USGS	11113000	2023-02-21 14:45	PST	95.8	P
USGS	11113000	2023-02-21 15:00	PST	95.8	P
USGS	11113000	2023-02-21 15:15	PST	95.8	P
USGS	11113000	2023-02-21 15:30	PST	95.8	P
USGS	11113000	2023-02-21 15:45	PST	95.8	P
USGS	11113000	2023-02-21 16:00	PST	95.8	P
USGS	11113000	2023-02-21 16:15	PST	95.8	P
USGS	11113000	2023-02-21 16:30	PST	95.8	P
USGS	11113000	2023-02-21 16:45	PST	95.8	P
USGS	11113000	2023-02-21 17:00	PST	95.8	P
USGS	11113000	2023-02-21 17:15	PST	95.8	P
USGS	11113000	2023-02-21 17:30	PST	95.8	P
USGS	11113000	2023-02-21 17:45	PST	95.8	P
USGS	11113000	2023-02-21 18:00	PST	95.8	P
USGS	11113000	2023-02-21 18:15	PST	95.8	P
USGS	11113000	2023-02-21 18:30	PST	95.8	P
USGS	11113000	2023-02-21 18:45	PST	95.8	P
USGS	11113000	2023-02-21 19:00	PST	95.8	P
USGS	11113000	2023-02-21 19:15	PST	95.8	P
USGS	11113000	2023-02-21 19:30	PST	95.8	P
USGS	11113000	2023-02-21 19:45	PST	95.8	P
USGS	11113000	2023-02-21 20:00	PST	95.8	P
USGS	11113000	2023-02-21 20:15	PST	95.8	P
USGS	11113000	2023-02-21 20:30	PST	95.8	P
USGS	11113000	2023-02-21 20:45	PST	95.8	P
USGS	11113000	2023-02-21 21:00	PST	95.8	P
USGS	11113000	2023-02-21 21:15	PST	95.8	P
USGS	11113000	2023-02-21 21:30	PST	95.8	P
USGS	11113000	2023-02-21 21:45	PST	95.8	P
USGS	11113000	2023-02-21 22:00	PST	95.8	P
USGS	11113000	2023-02-21 22:15	PST	95.8	P
USGS	11113000	2023-02-21 22:30	PST	95.8	P
USGS	11113000	2023-02-21 22:45	PST	95.8	P
USGS	11113000	2023-02-21 23:00	PST	95.8	P
USGS	11113000	2023-02-21 23:15	PST	95.8	P
USGS	11113000	2023-02-21 23:30	PST	95.8	P
USGS	11113000	2023-02-21 23:45	PST	95.8	P
USGS	11113000	2023-02-22 00:00	PST	95.8	P
USGS	11113000	2023-02-22 00:15	PST	94.3	P
USGS	11113000	2023-02-22 00:30	PST	95.8	P
USGS	11113000	2023-02-22 00:45	PST	94.3	P
USGS	11113000	2023-02-22 01:00	PST	94.3	P
USGS	11113000	2023-02-22 01:15	PST	94.3	P
USGS	11113000	2023-02-22 01:30	PST	94.3	P
USGS	11113000	2023-02-22 01:45	PST	94.3	P
USGS	11113000	2023-02-22 02:00	PST	94.3	P
USGS	11113000	2023-02-22 02:15	PST	94.3	P
USGS	11113000	2023-02-22 02:30	PST	94.3	P
USGS	11113000	2023-02-22 02:45	PST	94.3	P
USGS	11113000	2023-02-22 03:00	PST	94.3	P
USGS	11113000	2023-02-22 03:15	PST	94.3	P
USGS	11113000	2023-02-22 03:30	PST	94.3	P
USGS	11113000	2023-02-22 03:45	PST	94.3	P
USGS	11113000	2023-02-22 04:00	PST	94.3	P
USGS	11113000	2023-02-22 04:15	PST	94.3	P
USGS	11113000	2023-02-22 04:30	PST	94.3	P
USGS	11113000	2023-02-22 04:45	PST	94.3	P
USGS	11113000	2023-02-22 05:00	PST	94.3	P
USGS	11113000	2023-02-22 05:15	PST	94.3	P
USGS	11113000	2023-02-22 05:30	PST	94.3	P
USGS	11113000	2023-02-22 05:45	PST	94.3	P
USGS	11113000	2023-02-22 06:00	PST	95.8	P
USGS	11113000	2023-02-22 06:15	PST	94.3	P
USGS	11113000	2023-02-22 06:30	PST	94.3	P
USGS	11113000	2023-02-22 06:45	PST	94.3	P
USGS	11113000	2023-02-22 07:00	PST	94.3	P
USGS	11113000	2023-02-22 07:15	PST	94.3	P
USGS	11113000	2023-02-22 07:30	PST	95.8	P
USGS	11113000	2023-02-22 07:45	PST	94.3	P
USGS	11113000	2023-02-22 08:00	PST	94.3	P
USGS	11113000	2023-02-22 08:15	PST	95.8	P
USGS	11113000	2023-02-22 08:30	PST	95.8	P
USGS	11113000	2023-02-22 08:45	PST	95.8	P
USGS	11113000	2023-02-22 09:00	PST	95.8	P
USGS	11113000	2023-02-22 09:15	PST	94.3	P
USGS	11113000	2023-02-22 09:30	PST	95.8	P
USGS	11113000	2023-02-22 09:45	PST	94.3	P
USGS	11113000	2023-02-22 10:00	PST	94.3	P
USGS	11113000	2023-02-22 10:15	PST	94.3	P
USGS	11113000	2023-02-22 10:30	PST	94.3	P
USGS	11113000	2023-02-22 10:45	PST	94.3	P
USGS	11113000	2023-02-22 11:00	PST	95.8	P
USGS	11113000	2023-02-22 11:15	PST	95.8	P
USGS	11113000	2023-02-22 11:30	PST	95.8	P
USGS	11113000	2023-02-22 11:45	PST	95.8	P
USGS	11113000	2023-02-22 12:00	PST	94.3	P
USGS	11113000	2023-02-22 12:15	PST	95.8	P
USGS	11113000	2023-02-22 12:30	PST	94.3	P
USGS	11113000	2023-02-22 12:45	PST	94.3	P
USGS	11113000	2023-02-22 13:00	PST	94.3	P
USGS	11113000	2023-02-22 13:15	PST	94.3	P
USGS	11113000	2023-02-22 13:30	PST	95.8	P
USGS	11113000	2023-02-22 13:45	PST	95.8	P
USGS	11113000	2023-02-22 14:00	PST	95.8	P
USGS	11113000	2023-02-22 14:15	PST	95.8	P
USGS	11113000	2023-02-22 14:30	PST	95.8	P
USGS	11113000	2023-02-22 14:45	PST	95.8	P
USGS	11113000	2023-02-22 15:00	PST	95.8	P
USGS	11113000	2023-02-22 15:15	PST	94.3	P
USGS	11113000	2023-02-22 15:30	PST	95.8	P
USGS	11113000	2023-02-22 15:45	PST	94.3	P
USGS	11113000	2023-02-22 16:00	PST	94.3	P
USGS	11113000	2023-02-22 16:15	PST	95.8	P
USGS	11113000	2023-02-22 16:30	PST	95.8	P
USGS	11113000	2023-02-22 16:45	PST	94.3	P
USGS	11113000	2023-02-22 17:00	PST	94.3	P
USGS	11113000	2023-02-22 17:15	PST	94.3	P
USGS	11113000	2023-02-22 17:30	PST	94.3	P
USGS	11113000	2023-02-22 17:45	PST	94.3	P
USGS	11113000	2023-02-22 18:00	PST	94.3	P
USGS	11113000	2023-02-22 18:15	PST	94.3	P
USGS	11113000	2023-02-22 18:30	PST	94.3	P
USGS	11113000	2023-02-22 18:45	PST	94.3	P
USGS	11113000	2023-02-22 19:00	PST	94.3	P
USGS	11113000	2023-02-22 19:15	PST	94.3	P
USGS	11113000	2023-02-22 19:30	PST	94.3	P
USGS	11113000	2023-02-22 19:45	PST	94.3	P
USGS	11113000	2023-02-22 20:00	PST	94.3	P
USGS	11113000	2023-02-22 20:15	PST	94.3	P
USGS	11113000	2023-02-22 20:30	PST	94.3	P
USGS	11113000	2023-02-22 20:45	PST	94.3	P
USGS	11113000	2023-02-22 21:00	PST	94.3	P
USGS	11113000	2023-02-22 21:15	PST	94.3	P
USGS	11113000	2023-02-22 21:30	PST	94.3	P
USGS	11113000	2023-02-22 21:45	PST	94.3	P
USGS	11113000	2023-02-22 22:00	PST	94.3	P
USGS	11113000	2023-02-22 22:15	PST	94.3	P
USGS	11113000	2023-02-22 22:30	PST	94.3	P
USGS	11113000	2023-02-22 22:45	PST	92.7	P
USGS	11113000	2023-02-22 23:00	PST	94.3	P
USGS	11113000	2023-02-22 23:15	PST	94.3	P
USGS	11113000	2023-02-22 23:30	PST	94.3	P
USGS	11113000	2023-02-22 23:45	PST	94.3	P
USGS	11113000	2023-02-23 00:00	PST	92.7	P
USGS	11113000	2023-02-23 00:15	PST	92.7	P
USGS	11113000	2023-02-23 00:30	PST	94.3	P
USGS	11113000	2023-02-23 00:45	PST	94.3	P
USGS	11113000	2023-02-23 01:00	PST	94.3	P
USGS	11113000	2023-02-23 01:15	PST	94.3	P
USGS	11113000	2023-02-23 01:30	PST	92.7	P
USGS	11113000	2023-02-23 01:45	PST	94.3	P
USGS	11113000	2023-02-23 02:00	PST	94.3	P
USGS	11113000	2023-02-23 02:15	PST	94.3	P
USGS	11113000	2023-02-23 02:30	PST	92.7	P
USGS	11113000	2023-02-23 02:45	PST	94.3	P
USGS	11113000	2023-02-23 03:00	PST	92.7	P
USGS	11113000	2023-02-23 03:15	PST	92.7	P
USGS	11113000	2023-02-23 03:30	PST	92.7	P
USGS	11113000	2023-02-23 03:45	PST	92.7	P
USGS	11113000	2023-02-23 04:00	PST	92.7	P
USGS	11113000	2023-02-23 04:15	PST	92.7	P
USGS	11113000	2023-02-23 04:30	PST	92.7	P
USGS	11113000	2023-02-23 04:45	PST	92.7	P
USGS	11113000	2023-02-23 05:00	PST	94.3	P
USGS	11113000	2023-02-23 05:15	PST	92.7	P
USGS	11113000	2023-02-23 05:30	PST	92.7	P
USGS	11113000	2023-02-23 05:45	PST	94.3	P
USGS	11113000	2023-02-23 06:00	PST	94.3	P
USGS	11113000	2023-02-23 06:15	PST	94.3	P
USGS	11113000	2023-02-23 06:30	PST	92.7	P
USGS	11113000	2023-02-23 06:45	PST	92.7	P
USGS	11113000	2023-02-23 07:00	PST	92.7	P
USGS	11113000	2023-02-23 07:15	PST	92.7	P
USGS	11113000	2023-02-23 07:30	PST	94.3	P
USGS	11113000	2023-02-23 07:45	PST	94.3	P
USGS	11113000	2023-02-23 08:00	PST	94.3	P
USGS	11113000	2023-02-23 08:15	PST	94.3	P
USGS	11113000	2023-02-23 08:30	PST	94.3	P
USGS	11113000	2023-02-23 08:45	PST	94.3	P
USGS	11113000	2023-02-23 09:00	PST	94.3	P
USGS	11113000	2023-02-23 09:15	PST	94.3	P
USGS	11113000	2023-02-23 09:30	PST	94.3	P
USGS	11113000	2023-02-23 09:45	PST	94.3	P
USGS	11113000	2023-02-23 10:00	PST	94.3	P
USGS	11113000	2023-02-23 10:15	PST	94.3	P
USGS	11113000	2023-02-23 10:30	PST	94.3	P
USGS	11113000	2023-02-23 10:45	PST	94.3	P
USGS	11113000	2023-02-23 11:00	PST	94.3	P
USGS	11113000	2023-02-23 11:15	PST	94.3	P
USGS	11113000	2023-02-23 11:30	PST	94.3	P
USGS	11113000	2023-02-23 11:45	PST	94.3	P
USGS	11113000	2023-02-23 12:00	PST	94.3	P
USGS	11113000	2023-02-23 12:15	PST	95.8	P
USGS	11113000	2023-02-23 12:30	PST	95.8	P
USGS	11113000	2023-02-23 12:45	PST	95.8	P
USGS	11113000	2023-02-23 13:00	PST	94.3	P
USGS	11113000	2023-02-23 13:15	PST	95.8	P
USGS	11113000	2023-02-23 13:30	PST	95.8	P
USGS	11113000	2023-02-23 13:45	PST	95.8	P
USGS	11113000	2023-02-23 14:00	PST	95.8	P
USGS	11113000	2023-02-23 14:15	PST	95.8	P
USGS	11113000	2023-02-23 14:30	PST	95.8	P
USGS	11113000	2023-02-23 14:45	PST	97.4	P
USGS	11113000	2023-02-23 15:00	PST	97.4	P
USGS	11113000	2023-02-23 15:15	PST	95.8	P
USGS	11113000	2023-02-23 15:30	PST	95.8	P
USGS	11113000	2023-02-23 15:45	PST	95.8	P
USGS	11113000	2023-02-23 16:00	PST	97.4	P
USGS	11113000	2023-02-23 16:15	PST	97.4	P
USGS	11113000	2023-02-23 16:30	PST	97.4	P
USGS	11113000	2023-02-23 16:45	PST	95.8	P
USGS	11113000	2023-02-23 17:00	PST	95.8	P
USGS	11113000	2023-02-23 17:15	PST	95.8	P
USGS	11113000	2023-02-23 17:30	PST	95.8	P
USGS	11113000	2023-02-23 17:45	PST	95.8	P
USGS	11113000	2023-02-23 18:00	PST	95.8	P
USGS	11113000	2023-02-23 18:15	PST	95.8	P
USGS	11113000	2023-02-23 18:30	PST	95.8	P
USGS	11113000	2023-02-23 18:45	PST	95.8	P
USGS	11113000	2023-02-23 19:00	PST	95.8	P
USGS	11113000	2023-02-23 19:15	PST	95.8	P
USGS	11113000	2023-02-23 19:30	PST	95.8	P
USGS	11113000	2023-02-23 19:45	PST	95.8	P
USGS	11113000	2023-02-23 20:00	PST	95.8	P
USGS	11113000	2023-02-23 20:15	PST	95.8	P
USGS	11113000	2023-02-23 20:30	PST	95.8	P
USGS	11113000	2023-02-23 20:45	PST	95.8	P
USGS	11113000	2023-02-23 21:00	PST	95.8	P
USGS	11113000	2023-02-23 21:15	PST	95.8	P
USGS	11113000	2023-02-23 21:30	PST	95.8	P
USGS	11113000	2023-02-23 21:45	PST	95.8	P
USGS	11113000	2023-02-23 22:00	PST	95.8	P
USGS	11113000	2023-02-23 22:15	PST	95.8	P
USGS	11113000	2023-02-23 22:30	PST	97.4	P
USGS	11113000	2023-02-23 22:45	PST	97.4	P
USGS	11113000	2023-02-23 23:00	PST	99.0	P
USGS	11113000	2023-02-23 23:15	PST	99.0	P
USGS	11113000	2023-02-23 23:30	PST	99.0	P
USGS	11113000	2023-02-23 23:45	PST	99.0	P
USGS	11113000	2023-02-24 00:00	PST	101	P
USGS	11113000	2023-02-24 00:15	PST	101	P
USGS	11113000	2023-02-24 00:30	PST	102	P
USGS	11113000	2023-02-24 00:45	PST	102	P
USGS	11113000	2023-02-24 01:00	PST	102	P
USGS	11113000	2023-02-24 01:15	PST	106	P
USGS	11113000	2023-02-24 01:30	PST	107	P
USGS	11113000	2023-02-24 01:45	PST	111	P
USGS	11113000	2023-02-24 02:00	PST	116	P
USGS	11113000	2023-02-24 02:15	PST	120	P
USGS	11113000	2023-02-24 02:30	PST	125	P
USGS	11113000	2023-02-24 02:45	PST	135	P
USGS	11113000	2023-02-24 03:00	PST	145	P
USGS	11113000	2023-02-24 03:15	PST	147	P
USGS	11113000	2023-02-24 03:30	PST	145	P
USGS	11113000	2023-02-24 03:45	PST	145	P
USGS	11113000	2023-02-24 04:00	PST	143	P
USGS	11113000	2023-02-24 04:15	PST	143	P
USGS	11113000	2023-02-24 04:30	PST	145	P
USGS	11113000	2023-02-24 04:45	PST	145	P
USGS	11113000	2023-02-24 05:00	PST	149	P
